Semana,Id,Tipo,Consigna,Enunciado,Respuesta,También se acepta,Opciones,OK (sí/no),Corrección,Comentario
19,s:r19-03b:a,translate,Decisiones del momento: traducí al italiano. En italiano se usa el presente.,Lo sai che Marina è all'ospedale? – Entonces voy a visitarla. (andare a trovare),Allora vado a trovarla.,"Allora la vado a trovare. | Vado a trovarla, allora. | Vado a trovarla allora. | La vado a trovare, allora. | La vado a trovare allora. | Allora andrò a trovarla.",,,,
19,s:r19-03b:b,translate,Decisiones del momento: traducí al italiano. En italiano se usa el presente.,Hanno chiuso l'autostrada. – Entonces tomamos la ruta. (prendere la statale),Allora prendiamo la statale.,"Prendiamo la statale, allora. | Prendiamo la statale allora. | Allora prenderemo la statale.",,,,
19,s:r19-03b:c,translate,Decisiones del momento: traducí al italiano. En italiano se usa el presente.,È il compleanno di Giacomo. – Entonces le mando una tarjeta. (mandare un biglietto di auguri),Allora gli mando un biglietto di auguri.,"Gli mando un biglietto di auguri, allora. | Gli mando un biglietto di auguri allora. | Allora gli manderò un biglietto di auguri.",,,,
19,s:r19-03c:a,translate,Completá en italiano con el futuro anteriore.,Potrò passare a prenderti alle sette… ___ (si terminé la tarea).,se avrò finito i compiti,,,,,
19,s:r19-03c:b,translate,Completá en italiano con el futuro anteriore.,Ti restituirò il libro… ___ (cuando lo haya leído).,quando l'avrò letto,quando lo avrò letto,,,,
19,s:r19-03c:c,translate,Completá en italiano con el futuro anteriore.,Ti inviterò da me… ___ (una vez que haya arreglado el departamento). (sistemare),una volta che avrò sistemato l'appartamento,quando avrò sistemato l'appartamento | dopo che avrò sistemato l'appartamento | appena avrò sistemato l'appartamento,,,,
19,s:r19-03c:d,translate,Completá en italiano con el futuro anteriore.,Ti verrò a trovare… ___ (después de hacer las compras).,dopo che avrò fatto la spesa,dopo aver fatto la spesa | quando avrò fatto la spesa | dopo avere fatto la spesa,,,,
19,s:r19-04:a,translate,Contá tus planes en italiano. Ojo con el tiempo verbal.,Mañana voy a Turín.,Domani vado a Torino.,Domani andrò a Torino.,,,,
19,s:r19-04:b,translate,Contá tus planes en italiano. Ojo con el tiempo verbal.,Tomamos el tren a las cinco.,Prendiamo il treno alle cinque.,Prenderemo il treno alle cinque. | Prendiamo il treno alle 5. | Prenderemo il treno alle 5.,,,,
19,s:r19-04:c,translate,Contá tus planes en italiano. Ojo con el tiempo verbal.,Le voy a mandar flores a mi mamá.,Mando dei fiori a mia madre.,Manderò dei fiori a mia madre. | Mando dei fiori a mia mamma. | Manderò dei fiori a mia mamma. | Mando dei fiori alla mamma. | Mando fiori a mia madre.,,,,
19,s:r19-04b:a,cloze,Convertí las frases anteriores en promesas firmes con appena (registro coloquial: presente y passato prossimo).,Passo a prenderti ___.,appena ho finito i compiti,appena avrò finito i compiti | non appena ho finito i compiti | non appena avrò finito i compiti,,,,
19,s:r19-04b:b,cloze,Convertí las frases anteriores en promesas firmes con appena (registro coloquial: presente y passato prossimo).,Ti restituisco il libro ___.,appena l'ho letto,appena lo ho letto | appena l'avrò letto | appena lo avrò letto | non appena l'ho letto,,,,
19,s:r19-04b:c,cloze,Convertí las frases anteriores en promesas firmes con appena (registro coloquial: presente y passato prossimo).,Ti invito da me ___.,appena ho sistemato l'appartamento,appena avrò sistemato l'appartamento | non appena ho sistemato l'appartamento,,,,
19,s:r19-04b:d,cloze,Convertí las frases anteriores en promesas firmes con appena (registro coloquial: presente y passato prossimo).,Ti vengo a trovare ___.,appena ho fatto la spesa,appena avrò fatto la spesa | non appena ho fatto la spesa,,,,
19,s:r19-05:a,translate,Mirás fotos de parientes que no ves hace años. Traducí usando el futuro de probabilidad.,Debe tener por lo menos sesenta años. (almeno),Avrà almeno sessant'anni.,Avrà almeno sessanta anni. | Avrà almeno 60 anni.,,,,
19,s:r19-05:b,translate,Mirás fotos de parientes que no ves hace años. Traducí usando el futuro de probabilidad.,¿De qué trabajará?,Che lavoro farà?,Chissà che lavoro farà? | Chissà che lavoro farà. | Cosa farà di lavoro?,,,,
19,s:r19-05:c,translate,Mirás fotos de parientes que no ves hace años. Traducí usando el futuro de probabilidad.,"Estará casado, supongo.",Sarà sposato.,"Sarà sposato, suppongo. | Sarà sposato suppongo.",,,,
19,s:r19-05:d,translate,Mirás fotos de parientes que no ves hace años. Traducí usando el futuro de probabilidad.,"Será rica, pero es realmente tonta.","Sarà ricca, ma è proprio stupida!","Sarà ricca ma è proprio stupida! | Sarà ricca, ma è veramente stupida! | Sarà ricca ma è veramente stupida! | Sarà ricca, ma è davvero stupida! | Sarà ricca ma è davvero stupida!",,,,
19,s:r19-05b:a,translate,Traducí al italiano en registro coloquial (presente y passato prossimo en lugar del futuro).,Vení a verme cuando termines.,Vieni a trovarmi quando hai finito.,Vienimi a trovare quando hai finito. | Passa da me quando hai finito. | Vieni da me quando hai finito.,,,,
19,s:r19-05b:b,translate,Traducí al italiano en registro coloquial (presente y passato prossimo en lugar del futuro).,Mandale el libro (a él) una vez que haya pagado.,Mandagli il libro una volta che ha pagato.,Mandagli il libro quando ha pagato. | Mandagli il libro appena ha pagato. | Mandagli il libro dopo che ha pagato.,,,,
19,s:r19-05b:c,translate,Traducí al italiano en registro coloquial (presente y passato prossimo en lugar del futuro).,Apenas se divorcie se vuelve a casar enseguida.,Appena divorzia si risposa subito.,"Appena ha divorziato si risposa subito. | Non appena divorzia si risposa subito. | Appena divorzia, si risposa subito. | Appena ha divorziato, si risposa subito.",,,,
19,s:r19-07:a,translate,Promesas y predicciones: traducí al italiano tuteando.,"Si me das una mano, te compro un helado.","Se mi dai una mano, ti compro un gelato.","Se mi dai una mano ti compro un gelato. | Se mi dai una mano, ti comprerò un gelato. | Se mi dai una mano ti comprerò un gelato. | Se mi darai una mano, ti comprerò un gelato. | Se mi darai una mano ti comprerò un gelato.",,,,
19,s:r19-07:b,translate,Promesas y predicciones: traducí al italiano tuteando.,"Si me prestás el auto, te pago la nafta.","Se mi presti la macchina, ti pago la benzina.","Se mi presti la macchina ti pago la benzina. | Se mi presti la macchina, ti pagherò la benzina. | Se mi presti la macchina ti pagherò la benzina. | Se mi presterai la macchina, ti pagherò la benzina. | Se mi presterai la macchina ti pagherò la benzina.",,,,
19,s:r19-07:c,translate,Promesas y predicciones: traducí al italiano tuteando.,"Si no te apurás, vamos a llegar tarde. (sbrigarsi, fare tardi)","Se non ti sbrighi, faremo tardi.","Se non ti sbrighi faremo tardi. | Se non ti sbrighi, facciamo tardi. | Se non ti sbrighi facciamo tardi. | Se non ti sbrigherai, faremo tardi. | Se non ti sbrigherai faremo tardi.",,,,
19,s:r19-08:a,translate,¿Qué va a pasar si…? Completá en italiano con el futuro.,Se non aumentano gli stipendi quest'anno… ___ (los docentes van a hacer paro). (fare sciopero),gli insegnanti faranno sciopero,gli insegnanti sciopereranno | i professori faranno sciopero | i docenti faranno sciopero,,,,
19,s:r19-08:b,translate,¿Qué va a pasar si…? Completá en italiano con el futuro.,Se i rifornimenti non arrivano presto… ___ (la gente se va a morir de hambre). (morire di fame),la gente morirà di fame,le persone moriranno di fame,,,,
19,s:r19-08:c,translate,¿Qué va a pasar si…? Completá en italiano con el futuro.,Se non riusciranno a salvare le foreste equatoriali… ___ (el clima de la Tierra va a cambiar).,il clima della Terra cambierà,il clima terrestre cambierà | cambierà il clima della Terra,,,,
19,s:r22-02:d,translate,Estas indicaciones se las diste a tus sobrinos en una salida. ¿Qué le habrías dicho a uno solo? Pasalas al imperativo de tu.,Non sedetevi lì!,Non sederti lì!,Non ti sedere lì!,,,,
19,s:r22-07:c,cloze,Traducí al italiano con el imperativo de tu y después el de voi. Fijate dónde cae el acento.,Sentate. / Siéntense. (sedersi) → tu: ___ · voi: ___,siediti | sedetevi,,,,,
20,d18-037,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Tu ___ (mangiare) quello?,mangeresti,,,,,
20,d18-038,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,La signora ___ (imparare) l’italiano ma non vuole studiare.,imparerebbe,,,,,
20,d18-039,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Noi ___ (leggere) il libro per il corso.,leggeremmo,,,,,
20,d18-040,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Voi ___ (dormire) tardi.,dormireste,,,,,
20,d18-041,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Paolo ___ (pagare) il conto.,pagherebbe,,,,,
20,d18-042,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Loro ___ (cercare) biglietti per il viaggio.,cercherebbero,,,,,
20,d18-043,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Tu ed io ___ (viaggiare) bene insieme.,viaggeremmo,,,,,
20,d18-044,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Io non gli ___ (scrivere).,scriverei,,,,,
20,d18-045,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,"Le ragazze ___ (comprare) delle belle scarpe per il ballo, ma non hanno soldi.",comprerebbero,,,,,
20,d18-046,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,"Mi ___ (tu, fare) un favore?",faresti,,,,,
20,d18-047,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,La mamma ___ (sapere).,saprebbe,,,,,
20,d18-048,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Io non lo ___ (fare).,farei,,,,,
20,d18-049,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Voi ci ___ (essere)?,sareste,,,,,
20,d18-050,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Loro ___ (vivere) con gli amici.,vivrebbero,,,,,
20,d18-051,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Domani Marco ___ (avere) un po’ di tempo libero.,avrebbe,,,,,
20,d18-052,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Noi ___ (studiare) stasera.,studieremmo,,,,,
20,d18-053,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Voi ___ (vedere) il nuovo film?,vedreste,,,,,
20,d18-054,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,I bambini ___ (leggere) molto durante l’estate.,leggerebbero,,,,,
20,d18-055,cloze,Completá con el condicional simple (condizionale presente) del verbo entre paréntesis.,Chiara e Laura ci ___ (visitare)?,visiterebbero,,,,,
20,s:r07-08:b,cloze,"Una mano: completá con el pronombre correcto, guiándote por el castellano.",___ potresti riparare la bicicletta? (¿Le podrías arreglar la bici a ella?),Le,,,,,
20,s:r07-15:c,cloze,Completá con el pronombre de objeto directo o indirecto adecuado.,___ dovresti incoraggiare a studiare di più. (a ella),La,,,,,
20,s:r07-15:d,cloze,Completá con el pronombre de objeto directo o indirecto adecuado.,___ dovresti consigliare di studiare di più. (a ella),Le,,,,,
20,s:r10-02:a,cloze,Transformá las preguntas indirectas en preguntas directas.,Vorrei sapere quando viene l'avvocato. → ___?,Quando viene l'avvocato,,,,,
20,s:r12-06:b,translate,Traducí al italiano con qualunque o qualsiasi.,"Por él, Elisabetta haría cualquier cosa.",Per lui Elisabetta farebbe qualsiasi cosa.,"Per lui Elisabetta farebbe qualunque cosa. | Elisabetta farebbe qualsiasi cosa per lui. | Elisabetta farebbe qualunque cosa per lui. | Per lui, Elisabetta farebbe qualsiasi cosa.",,,,
20,s:r14-01:c,translate,Escribí en italiano las respuestas.,Perché lo chiami? – Porque quisiera saber si pagó o no.,Perché vorrei sapere se ha pagato o no.,Perché vorrei sapere se ha pagato o meno. | Perché vorrei sapere se ha pagato oppure no.,,,,
20,s:r14-01b:e,choice,La palabra justa para cada situación. Elegí la respuesta adecuada.,Ti piacerebbe tornarci? –,Mai più!,Mai!,Mai più! | Meno male!,,,
20,s:r18-01d:b,cloze,¿Qué dijeron? Pasá a estilo indirecto con el comienzo dado (verbo introductorio en presente).,‘Non mi trovo bene. Il medico mi dice che dovrei stare a casa.’ → Antonietta dice ___.,che non si trova bene e che il medico le dice che dovrebbe stare a casa,"che non si trova bene e il medico le dice che dovrebbe stare a casa | che non si trova bene, il medico le dice che dovrebbe stare a casa | che non si trova bene il medico le dice che dovrebbe stare a casa",,,,
20,s:r21-01:a,choice,Elegí la forma correcta del condicional.,"Mariella, tu lo ___ veramente con acqua calda?",laveresti,,lavaresti | laveresti,,,
20,s:r21-01:b,choice,Elegí la forma correcta del condicional.,Ma voi due ___ davvero un altro lavoro?,cerchereste,,cerchereste | cercereste,,,
20,s:r21-01:c,choice,Elegí la forma correcta del condicional.,"Lo ___, ma è troppo caro.",prenderemmo,,prenderemo | prenderemmo,,,
20,s:r21-01b:e,cloze,Completá el condicional compuesto con el auxiliar correcto (essere o avere).,Si ___ seccato/a.,sarebbe,,,,,
20,s:r21-02:a,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,___ volentieri ma ho un appuntamento. (venire – io),verrei,,,,,
20,s:r21-02:b,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,"___ partire, ma c'è sciopero. (volere – loro)",vorrebbero,,,,,
20,s:r21-02:c,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,___ fino a domani? (rimanere – tu),rimarresti,,,,,
20,s:r21-02:d,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,___ aiutare? (potere – voi),potreste,,,,,
20,s:r21-02:e,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,Mi ___ un favore? (fare – tu),faresti,,,,,
20,s:r21-02:f,cloze,Completá con la forma correcta del condicional del verbo entre paréntesis.,Non ___ mai con loro. (andare – io),andrei,,,,,
20,s:r21-03:a,translate,Pedí las cosas con cortesía: reescribí la orden o la afirmación usando el condicional.,"Umberto, dammi un bicchiere di vino. → Umberto, ___",mi daresti un bicchiere di vino?,potresti darmi un bicchiere di vino? | mi potresti dare un bicchiere di vino?,,,,
20,s:r21-03:b,translate,Pedí las cosas con cortesía: reescribí la orden o la afirmación usando el condicional.,"Anna e Cristina, fatemi un favore. → Anna e Cristina, ___",mi fareste un favore?,potreste farmi un favore? | mi potreste fare un favore?,,,,
20,s:r21-03:c,translate,Pedí las cosas con cortesía: reescribí la orden o la afirmación usando el condicional.,"Signora, ho bisogno di una crema più leggera. → Signora, ___",avrei bisogno di una crema più leggera,vorrei una crema più leggera,,,,
20,s:r21-04:a,cloze,¿Qué harías si pudieras? Completá con el condicional (io) del verbo indicado.,"Ti ___, ma devo andare a prendere mia figlia. (dare un passaggio)",darei un passaggio,,,,,
20,s:r21-04:b,cloze,¿Qué harías si pudieras? Completá con el condicional (io) del verbo indicado.,___ l'articolo ma non ho tempo. (tradurre),tradurrei,,,,,
20,s:r21-04:c,cloze,¿Qué harías si pudieras? Completá con el condicional (io) del verbo indicado.,"Il vino lo ___ volentieri, ma prendo antibiotici. (bere)",berrei,,,,,
